Entity,Code,Year,"Age-standardized deaths from infectious and parasitic diseases in both sexes per 100,000 people",Country ID
Panama,PAN,2006,32.303005,591
Panama,PAN,2007,35.90585,591
Panama,PAN,2008,36.660595,591
Panama,PAN,2009,37.18748,591
Panama,PAN,2010,37.388824,591
Panama,PAN,2011,33.18421,591
Panama,PAN,2012,31.640902,591
Panama,PAN,2013,33.28509,591
Panama,PAN,2014,32.6063,591
Panama,PAN,2015,29.699306,591
Panama,PAN,2016,29.256561,591
Panama,PAN,2017,30.379215,591
Panama,PAN,2018,27.076654,591
Panama,PAN,2019,24.594547,591
Panama,PAN,2021,24.890385,591
Paraguay,PRY,2000,23.398394,600
Paraguay,PRY,2001,20.681097,600
Paraguay,PRY,2002,20.5939,600
Paraguay,PRY,2003,21.838324,600
Paraguay,PRY,2004,24.714294,600
Paraguay,PRY,2005,25.668974,600
Paraguay,PRY,2006,23.696732,600
Paraguay,PRY,2007,22.590826,600
Paraguay,PRY,2008,23.344128,600
Paraguay,PRY,2009,22.95955,600
Paraguay,PRY,2010,24.279654,600
Paraguay,PRY,2011,24.686567,600
Paraguay,PRY,2012,21.668646,600
Paraguay,PRY,2013,26.957266,600
Paraguay,PRY,2014,17.110697,600
Paraguay,PRY,2015,17.514042,600
Paraguay,PRY,2016,19.494501,600
Paraguay,PRY,2017,14.560944,600
Paraguay,PRY,2018,15.8867235,600
Paraguay,PRY,2019,16.933125,600
Paraguay,PRY,2020,16.94054,600
Paraguay,PRY,2021,14.895369,600
Peru,PER,1995,38.93823,604
Peru,PER,1996,35.06958,604
Peru,PER,1997,30.614618,604
Peru,PER,1998,34.888435,604
Peru,PER,1999,31.728971,604
Peru,PER,2000,33.92929,604
Peru,PER,2001,35.534103,604
Peru,PER,2002,36.503128,604
Peru,PER,2003,33.221184,604
Peru,PER,2004,35.698624,604
Peru,PER,2005,50.413296,604
Peru,PER,2006,40.691635,604
Peru,PER,2007,42.568417,604
Peru,PER,2008,41.501026,604
Peru,PER,2009,48.48992,604
Peru,PER,2010,41.677948,604
Peru,PER,2011,35.349754,604
Peru,PER,2012,39.094772,604
Peru,PER,2013,38.10605,604
Peru,PER,2014,37.679234,604
Peru,PER,2015,25.989079,604
Peru,PER,2016,22.814827,604
Peru,PER,2017,32.20767,604
Peru,PER,2018,25.220661,604
Peru,PER,2019,24.87913,604
Peru,PER,2020,19.987007,604
Philippines,PHL,1963,232.38896,608
Philippines,PHL,1964,237.67278,608
Philippines,PHL,1965,245.0808,608
Philippines,PHL,1966,244.80385,608
Philippines,PHL,1967,226.2497,608
Philippines,PHL,1968,237.11124,608
Philippines,PHL,1969,229.64902,608
Philippines,PHL,1992,115.18786,608
Philippines,PHL,1993,112.42197,608
Philippines,PHL,1994,102.228294,608
Philippines,PHL,1995,105.4002,608
Philippines,PHL,1996,106.88304,608
Philippines,PHL,1997,104.16036,608
Philippines,PHL,1998,112.08286,608
Philippines,PHL,1999,103.53106,608
Philippines,PHL,2000,99.712494,608
Philippines,PHL,2001,94.23703,608
Philippines,PHL,2002,93.55367,608
Philippines,PHL,2003,85.49753,608
Philippines,PHL,2006,79.54769,608
Philippines,PHL,2007,74.99441,608
Philippines,PHL,2008,75.5915,608
Philippines,PHL,2009,77.82534,608
Philippines,PHL,2010,73.015465,608
Philippines,PHL,2011,69.883316,608
Philippines,PHL,2014,55.526207,608
Philippines,PHL,2016,58.74543,608
Philippines,PHL,2017,52.94063,608
Philippines,PHL,2018,50.897163,608
Philippines,PHL,2019,51.217678,608
Poland,POL,1959,86.14665,616
Poland,POL,1960,68.92797,616
Poland,POL,1961,69.339386,616
Poland,POL,1962,69.74968,616
Poland,POL,1963,69.49429,616
Poland,POL,1964,63.558342,616
Poland,POL,1965,56.6797,616
Poland,POL,1966,51.31022,616
Poland,POL,1967,47.453957,616
Poland,POL,1968,40.96203,616
Poland,POL,1969,41.02322,616
Poland,POL,1970,34.082508,616
Poland,POL,1971,32.06044,616
Poland,POL,1972,26.04157,616
Poland,POL,1973,23.277666,616
Poland,POL,1974,19.232943,616
Poland,POL,1975,18.929478,616
Poland,POL,1976,18.709028,616
Poland,POL,1977,18.48397,616
Poland,POL,1978,17.391571,616
Poland,POL,1979,16.073195,616
Poland,POL,1980,16.010258,616
Poland,POL,1981,14.217117,616
Poland,POL,1982,13.240191,616
Poland,POL,1983,12.605866,616
Poland,POL,1984,11.755783,616
Poland,POL,1985,11.489995,616
Poland,POL,1986,9.921021,616
Poland,POL,1987,9.619436,616
Poland,POL,1988,9.25748,616
Poland,POL,1989,9.003926,616
Poland,POL,1990,8.790528,616
Poland,POL,1991,8.373848,616
Poland,POL,1992,8.1000185,616
Poland,POL,1993,7.663344,616
Poland,POL,1994,7.147038,616
Poland,POL,1995,6.7062054,616
Poland,POL,1996,6.1162405,616
Poland,POL,1999,5.922186,616
Poland,POL,2000,6.076339,616
Poland,POL,2001,5.6190224,616
Poland,POL,2002,5.7154703,616
Poland,POL,2003,5.5730624,616
Poland,POL,2004,5.092567,616
Poland,POL,2005,5.166345,616
Poland,POL,2006,5.245102,616
Poland,POL,2007,4.948507,616
Poland,POL,2008,5.6252036,616
Poland,POL,2009,5.7016964,616
Poland,POL,2010,5.4219546,616
Poland,POL,2011,5.8387346,616
Poland,POL,2012,4.7114944,616
Poland,POL,2013,3.7381332,616
Poland,POL,2014,3.565499,616
Poland,POL,2015,3.4300997,616
Poland,POL,2016,3.3882635,616
Poland,POL,2017,3.2580988,616
Poland,POL,2018,3.1677015,616
Poland,POL,2019,2.8481421,616
Poland,POL,2020,2.791116,616
Poland,POL,2021,3.541675,616
Portugal,PRT,1955,190.4286,620
Portugal,PRT,1956,161.0965,620
Portugal,PRT,1957,167.04521,620
Portugal,PRT,1958,152.47844,620
Portugal,PRT,1959,156.62144,620
Portugal,PRT,1960,130.43494,620
Portugal,PRT,1961,151.02199,620
Portugal,PRT,1962,122.72758,620
Portugal,PRT,1963,109.17485,620
Portugal,PRT,1964,106.66033,620
Portugal,PRT,1965,89.90635,620
Portugal,PRT,1966,88.23774,620
Portugal,PRT,1967,75.227,620
Portugal,PRT,1968,74.09334,620
Portugal,PRT,1969,62.36565,620
Portugal,PRT,1970,63.15717,620
Portugal,PRT,1971,56.742302,620
Portugal,PRT,1972,38.597424,620
Portugal,PRT,1973,47.146633,620
Portugal,PRT,1974,29.602928,620
Portugal,PRT,1975,23.271036,620
Portugal,PRT,1976,22.966347,620
Portugal,PRT,1977,22.476416,620
Portugal,PRT,1978,20.23146,620
Portugal,PRT,1979,17.102507,620
Portugal,PRT,1980,15.829489,620
Portugal,PRT,1981,13.736446,620
Portugal,PRT,1982,12.131951,620
Portugal,PRT,1983,11.683047,620
Portugal,PRT,1984,10.024328,620
Portugal,PRT,1985,9.841796,620
Portugal,PRT,1986,8.961907,620
Portugal,PRT,1987,7.303409,620
Portugal,PRT,1988,8.888433,620
Portugal,PRT,1989,9.168174,620
Portugal,PRT,1990,8.656967,620
Portugal,PRT,1991,9.789265,620
Portugal,PRT,1992,10.405993,620
Portugal,PRT,1993,13.181158,620
Portugal,PRT,1994,13.444459,620
Portugal,PRT,1995,17.568687,620
Portugal,PRT,1996,19.71651,620
Portugal,PRT,1997,18.584478,620
Portugal,PRT,1998,18.048292,620
Portugal,PRT,1999,19.384422,620
Portugal,PRT,2000,18.389292,620
Portugal,PRT,2001,16.387896,620
Portugal,PRT,2002,15.864466,620
Portugal,PRT,2003,16.771566,620
Portugal,PRT,2007,14.956442,620
Portugal,PRT,2008,14.810527,620
Portugal,PRT,2009,14.161267,620
Portugal,PRT,2010,13.805729,620
Portugal,PRT,2011,11.882488,620
Portugal,PRT,2012,11.476024,620
Portugal,PRT,2013,11.548002,620
Portugal,PRT,2014,10.393943,620
Portugal,PRT,2015,9.314356,620
Portugal,PRT,2016,8.779988,620
Portugal,PRT,2017,8.299169,620
Portugal,PRT,2018,8.678991,620
Portugal,PRT,2019,7.557268,620
Puerto Rico,PRI,1961,74.425835,630
Puerto Rico,PRI,1962,67.51767,630
Puerto Rico,PRI,1963,65.13606,630
Puerto Rico,PRI,1964,70.94846,630
Puerto Rico,PRI,1965,56.656036,630
Puerto Rico,PRI,1966,48.772343,630
Puerto Rico,PRI,1969,35.62379,630
Puerto Rico,PRI,1970,32.066578,630
Puerto Rico,PRI,1971,29.187344,630
Puerto Rico,PRI,1972,30.166643,630
Puerto Rico,PRI,1973,25.119236,630
Puerto Rico,PRI,1974,25.236717,630
Puerto Rico,PRI,1975,22.989418,630
Puerto Rico,PRI,1976,19.677788,630
Puerto Rico,PRI,1977,21.598583,630
Puerto Rico,PRI,1979,15.526578,630
Puerto Rico,PRI,1980,11.535928,630
Puerto Rico,PRI,1981,9.589417,630
Puerto Rico,PRI,1982,16.100328,630
Puerto Rico,PRI,1983,12.746633,630
Puerto Rico,PRI,1984,12.780737,630
Puerto Rico,PRI,1985,12.675481,630
Puerto Rico,PRI,1986,13.189326,630
Puerto Rico,PRI,1987,13.651072,630
Puerto Rico,PRI,1988,14.577058,630
Puerto Rico,PRI,1989,16.907358,630
Puerto Rico,PRI,1990,18.278742,630
Puerto Rico,PRI,1991,16.899534,630
Puerto Rico,PRI,1992,16.635254,630
Puerto Rico,PRI,1993,17.777401,630
Puerto Rico,PRI,1994,17.74057,630
Puerto Rico,PRI,1995,21.103157,630
Puerto Rico,PRI,1996,20.005245,630
Puerto Rico,PRI,1997,18.071491,630
Puerto Rico,PRI,1998,18.29536,630
Puerto Rico,PRI,1999,38.97234,630
Puerto Rico,PRI,2000,35.17516,630
Puerto Rico,PRI,2001,38.763737,630
Puerto Rico,PRI,2002,34.729645,630
Puerto Rico,PRI,2003,32.115562,630
Puerto Rico,PRI,2004,34.227386,630
Puerto Rico,PRI,2005,35.058933,630
Puerto Rico,PRI,2006,32.263428,630
Puerto Rico,PRI,2007,31.34571,630
Puerto Rico,PRI,2008,30.215853,630
Puerto Rico,PRI,2009,29.724606,630
Puerto Rico,PRI,2010,26.444778,630
Puerto Rico,PRI,2011,26.916937,630
Puerto Rico,PRI,2012,24.875824,630
Puerto Rico,PRI,2013,24.156557,630
Puerto Rico,PRI,2014,24.677301,630
Puerto Rico,PRI,2015,21.2998,630
Puerto Rico,PRI,2016,20.87453,630
Puerto Rico,PRI,2017,21.733217,630
Puerto Rico,PRI,2021,18.120148,630
Qatar,QAT,1995,17.477995,634
Qatar,QAT,2001,35.7091,634
Qatar,QAT,2004,12.256673,634
Qatar,QAT,2005,2.4370887,634
Qatar,QAT,2006,3.7719266,634
Qatar,QAT,2007,4.1560087,634
Qatar,QAT,2008,8.622314,634
Qatar,QAT,2009,9.570051,634
Qatar,QAT,2010,12.462967,634
Qatar,QAT,2011,5.888129,634
Qatar,QAT,2012,5.1436954,634
Qatar,QAT,2013,4.570641,634
Qatar,QAT,2014,7.086269,634
Qatar,QAT,2015,7.73794,634
Qatar,QAT,2016,5.079653,634
Qatar,QAT,2017,6.7559996,634
Qatar,QAT,2019,10.040913,634
Qatar,QAT,2020,11.424686,634
Qatar,QAT,2021,16.088007,634
Romania,ROU,1959,90.82851,642
Romania,ROU,1960,87.725365,642
Romania,ROU,1961,84.02347,642
Romania,ROU,1962,73.94094,642
Romania,ROU,1963,52.695976,642
Romania,ROU,1964,59.54579,642
Romania,ROU,1965,53.53143,642
Romania,ROU,1966,53.11869,642
Romania,ROU,1967,50.84308,642
Romania,ROU,1968,53.055584,642
Romania,ROU,1969,42.66382,642
Romania,ROU,1970,38.194992,642
Romania,ROU,1971,31.759092,642
Romania,ROU,1972,26.851475,642
Romania,ROU,1973,21.445272,642
Romania,ROU,1974,18.658274,642
Romania,ROU,1975,16.7522,642
Romania,ROU,1976,13.632206,642
Romania,ROU,1977,13.771039,642
Romania,ROU,1978,12.160807,642
Romania,ROU,1980,12.131709,642
Romania,ROU,1981,12.019737,642
Romania,ROU,1982,13.017689,642
Romania,ROU,1983,10.661436,642
Romania,ROU,1984,10.276409,642
Romania,ROU,1985,11.187103,642
Romania,ROU,1986,12.603707,642
Romania,ROU,1987,14.527824,642
Romania,ROU,1988,13.081418,642
Romania,ROU,1989,13.753247,642
Romania,ROU,1990,14.625272,642
Romania,ROU,1991,13.543625,642
Romania,ROU,1992,15.059657,642
Romania,ROU,1993,16.638332,642
Romania,ROU,1994,17.190819,642
Romania,ROU,1995,16.954302,642
Romania,ROU,1996,17.945229,642
Romania,ROU,1997,18.832602,642
Romania,ROU,1998,17.321226,642
Romania,ROU,1999,16.480873,642
Romania,ROU,2000,15.779379,642
Romania,ROU,2001,16.596384,642
Romania,ROU,2002,15.85651,642
Romania,ROU,2003,14.379828,642
Romania,ROU,2004,13.207434,642
Romania,ROU,2005,11.541436,642
Romania,ROU,2006,11.024934,642
Romania,ROU,2007,10.172125,642
Romania,ROU,2008,10.2045965,642
Romania,ROU,2009,9.32671,642
Romania,ROU,2010,9.484641,642
Romania,ROU,2011,8.741832,642
Romania,ROU,2012,9.29083,642
Romania,ROU,2013,8.658322,642
Romania,ROU,2014,9.431413,642
Romania,ROU,2015,9.617666,642
Romania,ROU,2016,10.489969,642
Romania,ROU,2017,10.806237,642
Romania,ROU,2018,11.773272,642
Romania,ROU,2019,12.583775,642
Russia,RUS,1980,22.414087,643
Russia,RUS,1981,20.784763,643
Russia,RUS,1982,19.142076,643
Russia,RUS,1983,18.571976,643
Russia,RUS,1984,18.96389,643
Russia,RUS,1985,17.81249,643
Russia,RUS,1986,14.7196665,643
Russia,RUS,1987,14.112755,643
Russia,RUS,1988,13.67131,643
Russia,RUS,1989,13.087773,643
Russia,RUS,1990,12.525235,643
Russia,RUS,1991,12.477272,643
Russia,RUS,1992,13.549631,643
Russia,RUS,1993,17.83665,643
Russia,RUS,1994,20.30897,643
Russia,RUS,1995,21.040586,643
Russia,RUS,1996,21.456923,643
Russia,RUS,1997,20.571854,643
Russia,RUS,1998,18.872423,643
Russia,RUS,1999,23.782314,643
Russia,RUS,2000,23.944387,643
Russia,RUS,2001,23.200365,643
Russia,RUS,2002,23.853111,643
Russia,RUS,2003,23.775621,643
Russia,RUS,2004,23.553745,643
Russia,RUS,2005,24.771538,643
Russia,RUS,2006,22.791092,643
Russia,RUS,2007,21.921255,643
Russia,RUS,2008,21.943544,643
Russia,RUS,2009,21.489471,643
Russia,RUS,2010,21.288563,643
Russia,RUS,2011,21.276945,643
Russia,RUS,2012,20.172598,643
Russia,RUS,2013,19.898127,643
Russia,RUS,2014,20.209639,643
Russia,RUS,2015,21.023039,643
Russia,RUS,2016,21.77675,643
Russia,RUS,2017,21.420076,643
Russia,RUS,2018,21.086666,643
Russia,RUS,2019,19.645283,643
Saudi Arabia,SAU,2021,8.2703705,682
Saudi Arabia,SAU,2022,12.112104,682
Serbia,SRB,1998,6.902311,688
Serbia,SRB,1999,6.4955807,688
Serbia,SRB,2000,6.8293023,688
Serbia,SRB,2001,5.8735366,688
Serbia,SRB,2002,5.6656137,688
Serbia,SRB,2003,6.154957,688
Serbia,SRB,2004,5.664091,688
Serbia,SRB,2005,5.9350066,688
Serbia,SRB,2006,4.661094,688
Serbia,SRB,2007,4.492537,688
Serbia,SRB,2008,3.8527071,688
Serbia,SRB,2009,4.12157,688
Serbia,SRB,2010,4.2355886,688
Serbia,SRB,2011,4.043762,688
Serbia,SRB,2012,4.097164,688
Serbia,SRB,2013,5.032799,688
Serbia,SRB,2014,4.8236227,688
Serbia,SRB,2015,5.0891075,688
Serbia,SRB,2016,4.905307,688
Serbia,SRB,2017,4.8852186,688
Serbia,SRB,2018,5.650255,688
Serbia,SRB,2019,5.749556,688
Serbia,SRB,2020,6.42869,688
Serbia,SRB,2021,8.114943,688
Serbia,SRB,2022,8.89347,688
Slovakia,SVK,1992,3.7560768,703
Slovakia,SVK,1993,3.5720491,703
Slovakia,SVK,1994,4.255481,703
Slovakia,SVK,1995,3.2161021,703
Slovakia,SVK,1996,3.5049381,703
Slovakia,SVK,1997,3.8821483,703
Slovakia,SVK,1998,2.7968144,703
Slovakia,SVK,1999,3.2389536,703
Slovakia,SVK,2000,3.3307693,703
Slovakia,SVK,2001,3.7305722,703
Slovakia,SVK,2002,3.4240146,703
Slovakia,SVK,2003,4.5857043,703
Slovakia,SVK,2004,3.7264233,703
Slovakia,SVK,2005,3.9002612,703
Slovakia,SVK,2006,4.46372,703
Slovakia,SVK,2007,4.5091577,703
Slovakia,SVK,2008,4.763388,703
Slovakia,SVK,2009,5.187491,703
Slovakia,SVK,2010,5.058985,703
Slovakia,SVK,2012,2.9774632,703
Slovakia,SVK,2013,4.288167,703
Slovakia,SVK,2014,4.782668,703
Slovakia,SVK,2016,6.141083,703
Slovakia,SVK,2017,7.5967875,703
Slovakia,SVK,2018,7.4499836,703
Slovakia,SVK,2019,8.497701,703
Slovakia,SVK,2020,6.0776243,703
Slovakia,SVK,2021,11.076479,703
Slovenia,SVN,1985,6.5923967,705
Slovenia,SVN,1986,5.7851386,705
Slovenia,SVN,1987,7.2666516,705
Slovenia,SVN,1988,6.259359,705
Slovenia,SVN,1989,7.8698893,705
Slovenia,SVN,1990,5.7810497,705
Slovenia,SVN,1991,5.6879835,705
Slovenia,SVN,1992,6.3507476,705
Slovenia,SVN,1993,5.126813,705
Slovenia,SVN,1994,4.0213976,705
Slovenia,SVN,1995,3.945528,705
Slovenia,SVN,1996,4.307901,705
Slovenia,SVN,1997,3.7592628,705
Slovenia,SVN,1998,4.964797,705
Slovenia,SVN,1999,4.020751,705
Slovenia,SVN,2000,4.0562687,705
Slovenia,SVN,2001,4.3781853,705
Slovenia,SVN,2002,4.360113,705
Slovenia,SVN,2003,3.762925,705
Slovenia,SVN,2004,3.5479224,705
Slovenia,SVN,2005,6.377692,705
Slovenia,SVN,2006,4.519308,705
Slovenia,SVN,2007,4.926857,705
Slovenia,SVN,2008,4.1073647,705
Slovenia,SVN,2009,2.7839127,705
Slovenia,SVN,2010,2.4230447,705
Slovenia,SVN,2011,2.0848873,705
Slovenia,SVN,2012,2.6773446,705
Slovenia,SVN,2013,2.5772035,705
Slovenia,SVN,2014,3.1722963,705
Slovenia,SVN,2015,3.1283982,705
Slovenia,SVN,2016,2.7891853,705
Slovenia,SVN,2017,2.6481879,705
Slovenia,SVN,2018,2.4557004,705
Slovenia,SVN,2019,1.7440444,705
Slovenia,SVN,2020,2.7483935,705
South Africa,ZAF,1996,121.024315,710
South Africa,ZAF,1997,124.02168,710
South Africa,ZAF,1998,153.8748,710
South Africa,ZAF,1999,186.93945,710
South Africa,ZAF,2000,223.05661,710
South Africa,ZAF,2001,248.16748,710
South Africa,ZAF,2002,288.0688,710
South Africa,ZAF,2003,323.25354,710
South Africa,ZAF,2004,337.65506,710
South Africa,ZAF,2005,356.52222,710
South Africa,ZAF,2006,384.78732,710
South Africa,ZAF,2007,367.33023,710
South Africa,ZAF,2008,384.67853,710
South Africa,ZAF,2009,340.00677,710
South Africa,ZAF,2010,311.5904,710
South Africa,ZAF,2011,273.52264,710
South Africa,ZAF,2012,244.40677,710
South Africa,ZAF,2013,229.11285,710
South Africa,ZAF,2014,215.33247,710
South Africa,ZAF,2015,192.74106,710
South Africa,ZAF,2016,177.13515,710
South Africa,ZAF,2017,163.83194,710
South Africa,ZAF,2018,150.09996,710
South Korea,KOR,1985,28.831865,410
South Korea,KOR,1986,25.250404,410
South Korea,KOR,1987,23.34128,410
South Korea,KOR,1988,20.29548,410
South Korea,KOR,1989,18.199633,410
South Korea,KOR,1990,17.763832,410
South Korea,KOR,1991,16.474743,410
South Korea,KOR,1992,16.877096,410
South Korea,KOR,1993,17.46033,410
South Korea,KOR,1994,17.44863,410
South Korea,KOR,1995,15.207576,410
South Korea,KOR,1996,13.800128,410
South Korea,KOR,1997,13.782445,410
South Korea,KOR,1998,16.096712,410
South Korea,KOR,1999,14.187954,410
South Korea,KOR,2000,15.821337,410
South Korea,KOR,2001,14.136014,410
South Korea,KOR,2002,13.5056505,410
South Korea,KOR,2003,12.022216,410
South Korea,KOR,2004,11.189023,410
South Korea,KOR,2005,11.545104,410
South Korea,KOR,2006,10.905512,410
South Korea,KOR,2007,10.29365,410
South Korea,KOR,2008,10.238212,410
South Korea,KOR,2009,10.501478,410
South Korea,KOR,2010,11.125511,410
South Korea,KOR,2011,10.752371,410
South Korea,KOR,2012,10.678896,410
South Korea,KOR,2013,9.598064,410
South Korea,KOR,2014,9.323509,410
South Korea,KOR,2015,9.305001,410
South Korea,KOR,2016,9.675549,410
South Korea,KOR,2017,9.0752125,410
South Korea,KOR,2018,9.401576,410
South Korea,KOR,2019,8.821515,410
South Korea,KOR,2020,9.014768,410
South Korea,KOR,2021,8.975906,410
Spain,ESP,1951,161.44258,724
Spain,ESP,1952,116.10285,724
Spain,ESP,1953,99.39654,724
Spain,ESP,1954,88.37721,724
Spain,ESP,1955,87.32874,724
Spain,ESP,1956,76.74916,724
Spain,ESP,1957,73.70391,724
Spain,ESP,1958,63.480442,724
Spain,ESP,1959,60.832073,724
Spain,ESP,1960,56.708984,724
Spain,ESP,1961,54.088047,724
Spain,ESP,1962,51.164406,724
Spain,ESP,1963,45.8487,724
Spain,ESP,1964,40.778366,724
Spain,ESP,1965,37.994648,724
Spain,ESP,1966,31.686176,724
Spain,ESP,1967,27.45906,724
Spain,ESP,1968,24.960941,724
Spain,ESP,1969,23.90145,724
Spain,ESP,1970,21.515306,724
Spain,ESP,1971,22.476511,724
Spain,ESP,1972,20.004229,724
Spain,ESP,1973,19.06029,724
Spain,ESP,1974,16.81087,724
Spain,ESP,1975,16.492426,724
Spain,ESP,1976,15.880357,724
Spain,ESP,1977,14.970173,724
Spain,ESP,1978,15.242869,724
Spain,ESP,1979,13.940055,724
Spain,ESP,1980,9.92148,724
Spain,ESP,1981,9.409576,724
Spain,ESP,1982,8.169031,724
Spain,ESP,1983,7.881006,724
Spain,ESP,1984,7.552963,724
Spain,ESP,1985,7.560324,724
Spain,ESP,1986,7.7369123,724
Spain,ESP,1987,8.159087,724
Spain,ESP,1988,9.175214,724
Spain,ESP,1989,11.020519,724
Spain,ESP,1990,12.83646,724
Spain,ESP,1991,14.469747,724
Spain,ESP,1992,16.291729,724
Spain,ESP,1993,18.291714,724
Spain,ESP,1994,19.634817,724
Spain,ESP,1995,21.66935,724
Spain,ESP,1996,21.42681,724
Spain,ESP,1997,14.043935,724
Spain,ESP,1998,11.272945,724
Spain,ESP,1999,11.490382,724
Spain,ESP,2000,10.666094,724
Spain,ESP,2001,10.67764,724
Spain,ESP,2002,10.480414,724
Spain,ESP,2003,10.919019,724
Spain,ESP,2004,10.413473,724
Spain,ESP,2005,10.304465,724
Spain,ESP,2006,9.558982,724
Spain,ESP,2007,9.791219,724
Spain,ESP,2008,9.320024,724
Spain,ESP,2009,8.177726,724
Spain,ESP,2010,7.3646026,724
Spain,ESP,2011,7.2152143,724
Spain,ESP,2012,6.8756375,724
Spain,ESP,2013,6.385258,724
Spain,ESP,2014,6.4928365,724
Spain,ESP,2015,6.927658,724
Spain,ESP,2016,6.24071,724
Spain,ESP,2017,5.870547,724
Spain,ESP,2018,5.478464,724
Spain,ESP,2019,5.071931,724
Spain,ESP,2020,4.890246,724
Spain,ESP,2021,4.640151,724
Sri Lanka,LKA,1955,181.82945,144
Sri Lanka,LKA,1956,130.49501,144
Sri Lanka,LKA,1957,140.39342,144
Sri Lanka,LKA,1958,142.94373,144
Sri Lanka,LKA,1959,125.00574,144
Sri Lanka,LKA,1960,113.1105,144
Sri Lanka,LKA,1961,104.402794,144
Sri Lanka,LKA,1962,113.484116,144
Sri Lanka,LKA,1963,113.57757,144
Sri Lanka,LKA,1964,130.15816,144
Sri Lanka,LKA,1965,116.116455,144
Sri Lanka,LKA,1966,122.38868,144
Sri Lanka,LKA,1967,93.61482,144
Sri Lanka,LKA,1968,108.800354,144
Sri Lanka,LKA,1977,105.391525,144
Sri Lanka,LKA,1980,67.25795,144
Sri Lanka,LKA,1981,54.852806,144
Sri Lanka,LKA,1982,56.9192,144
Sri Lanka,LKA,1983,60.655212,144
Sri Lanka,LKA,1984,55.01076,144
Sri Lanka,LKA,1985,48.617794,144
Sri Lanka,LKA,1986,45.83249,144
Sri Lanka,LKA,1996,23.076385,144
Sri Lanka,LKA,1997,31.63607,144
Sri Lanka,LKA,1998,29.856932,144
Sri Lanka,LKA,1999,25.12271,144
Sri Lanka,LKA,2000,26.743921,144
Sri Lanka,LKA,2001,24.518702,144
Sri Lanka,LKA,2002,24.311182,144
Sri Lanka,LKA,2003,24.683697,144
Sri Lanka,LKA,2004,22.958239,144
Sri Lanka,LKA,2005,20.491648,144
Sri Lanka,LKA,2006,19.609653,144
Sri Lanka,LKA,2007,18.777428,144
Sri Lanka,LKA,2009,23.44496,144
Sri Lanka,LKA,2010,22.246847,144
Sri Lanka,LKA,2011,21.538183,144
Sri Lanka,LKA,2012,20.175238,144
Sri Lanka,LKA,2013,20.595594,144
Sri Lanka,LKA,2014,22.75865,144
Sri Lanka,LKA,2015,25.04898,144
Sri Lanka,LKA,2019,32.360306,144
Suriname,SUR,1963,54.683407,740
Suriname,SUR,1964,57.08889,740
Suriname,SUR,1965,50.823593,740
Suriname,SUR,1966,46.124,740
Suriname,SUR,1971,25.32503,740
Suriname,SUR,1975,21.751707,740
Suriname,SUR,1976,30.584263,740
Suriname,SUR,1977,29.344084,740
Suriname,SUR,1978,37.854755,740
Suriname,SUR,1979,48.953903,740
Suriname,SUR,1980,52.0351,740
Suriname,SUR,1981,49.58648,740
Suriname,SUR,1982,56.060036,740
Suriname,SUR,1984,41.05268,740
Suriname,SUR,1985,43.833935,740
Suriname,SUR,1986,39.296257,740
Suriname,SUR,1987,34.16837,740
Suriname,SUR,1988,35.435703,740
Suriname,SUR,1989,36.092083,740
Suriname,SUR,1990,59.826744,740
Suriname,SUR,1991,50.27531,740
Suriname,SUR,1992,35.864132,740
Suriname,SUR,1995,38.56938,740
Suriname,SUR,1996,56.69853,740
Suriname,SUR,1997,38.89583,740
Suriname,SUR,1998,49.261524,740
Suriname,SUR,1999,55.247437,740
Suriname,SUR,2000,61.729473,740
Suriname,SUR,2001,60.36194,740
Suriname,SUR,2002,63.720097,740
Suriname,SUR,2003,63.45345,740
Suriname,SUR,2004,59.32159,740
Suriname,SUR,2005,58.396286,740
Suriname,SUR,2006,44.389,740
Suriname,SUR,2007,50.428013,740
Suriname,SUR,2008,50.288193,740
Suriname,SUR,2009,45.115517,740
Suriname,SUR,2010,45.8051,740
Suriname,SUR,2011,43.693367,740
Suriname,SUR,2012,44.23512,740
Suriname,SUR,2013,41.757275,740
Suriname,SUR,2014,48.65319,740
Sweden,SWE,1951,29.392782,752
Sweden,SWE,1952,23.470514,752
Sweden,SWE,1953,24.022598,752
Sweden,SWE,1954,18.554783,752
Sweden,SWE,1955,15.989742,752
Sweden,SWE,1956,15.101263,752
Sweden,SWE,1957,13.72894,752
Sweden,SWE,1958,12.8514805,752
Sweden,SWE,1959,12.235968,752
Sweden,SWE,1960,12.961776,752
Sweden,SWE,1961,11.353963,752
Sweden,SWE,1962,11.330028,752
Sweden,SWE,1963,11.3678255,752
Sweden,SWE,1964,10.466746,752
Sweden,SWE,1965,10.076324,752
Sweden,SWE,1966,9.330041,752
Sweden,SWE,1967,9.088366,752
Sweden,SWE,1968,9.339642,752
Sweden,SWE,1969,7.9188395,752
Sweden,SWE,1970,7.344489,752
Sweden,SWE,1971,6.51601,752
Sweden,SWE,1972,5.7752495,752
Sweden,SWE,1973,5.9577312,752
Sweden,SWE,1974,6.1604085,752
Sweden,SWE,1975,6.4351034,752
Sweden,SWE,1976,5.912888,752
Sweden,SWE,1977,5.479665,752
Sweden,SWE,1978,5.098673,752
Sweden,SWE,1979,5.10394,752
Sweden,SWE,1980,4.788551,752
